Url,Price,Suburb,Date Listed,Last Edited,Brand,Condition,Display Technology,Screen Size,size_inch,Max. Resolution,COVID-19 Safety
https://www.gumtree.com.au/s-ad/wollongong/tvs/lg-42-inch-tv/1263012645,100.0,Wollongong,2020-12-06,2020-12-06,LG,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/clarkson/tvs/linden-32-lmtv17a-black-tv-218595/1263012589,129.0,Clarkson,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/epping/tvs/panasonic-large-50inch-tv-/1263012449,70.0,Epping,2020-12-06,2020-12-06,Panasonic,Used,Other,50-60 in,50.0,Other,
https://www.gumtree.com.au/s-ad/coolbinia/tvs/64-lg-tv-with-remote/1263012188,70.0,Coolbinia,2020-12-06,2020-12-06,,Used,,,64.0,,
https://www.gumtree.com.au/s-ad/bogangar/tvs/toshiba-110cm-lcd-tv-with-a-yamaha-rx-v475-natural-sound-av-receiver/1263012103,300.0,Bogangar,2020-12-06,2020-12-06,,Used,LCD,,43.0,,
https://www.gumtree.com.au/s-ad/carnegie/tvs/60-tv-for-sale/1263011944,50.0,Carnegie,2020-12-06,2020-12-06,LG,Used,,50-60 in,,720p,
https://www.gumtree.com.au/s-ad/mascot/tvs/tcl-55-inches-smart-tv/1263011130,370.0,Mascot,2020-12-06,2020-12-06,TCL,Used,LED,50-60 in,55.0,2160p (4K),Contactless trade
https://www.gumtree.com.au/s-ad/hampton-park/tvs/bauhn-32inch-full-hd-lcd-tv/1263011679,45.0,Hampton Park,2020-12-06,2020-12-06,,Used,LCD,,32.0,,
https://www.gumtree.com.au/s-ad/miami/tvs/tv-lg-black/1263011612,5.0,Miami,2020-12-06,2020-12-06,LG,Used,Other,30-39 in,,,
https://www.gumtree.com.au/s-ad/cranbourne-north/tvs/soniq-tv-no-remote-/1263011546,20.0,Cranbourne North,2020-12-06,2020-12-06,SONIQ,Used,,,,,
https://www.gumtree.com.au/s-ad/leederville/tvs/samsung-hd-plasma-42-/1263011477,50.0,Leederville,2020-12-06,2020-12-06,Samsung,Used,Plasma,,42.0,,
https://www.gumtree.com.au/s-ad/parramatta/tvs/43550-43-nch-108cm-350/1263011203,350.0,Parramatta,2020-12-06,2020-12-06,LG,Used,Plasma,,42.0,,
https://www.gumtree.com.au/s-ad/fletcher/tvs/samsung-40-lcd-tv/1263011153,100.0,Fletcher,2020-12-06,2020-12-06,Samsung,Used,LCD,40-49 in,40.0,,
https://www.gumtree.com.au/s-ad/hampton-park/tvs/panasonic-50inch-full-hd-plasma-display-tv/1263011048,60.0,Hampton Park,2020-12-06,2020-12-06,Panasonic,Used,Plasma,,50.0,,
https://www.gumtree.com.au/s-ad/victoria-park/tvs/sony-tv-led-lcd-32-81-3cm-has-remote-power-cable/1263011019,110.0,Victoria Park,2020-12-06,2020-12-06,Sony,Used,LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/caboolture/tvs/tcl-fhd-40-smart-tv-280495/1263010612,295.0,Caboolture,2020-12-06,2020-12-06,,Used,,,40.0,,
https://www.gumtree.com.au/s-ad/wamberal/tvs/panasonic-tv/1263010510,25.0,Wamberal,2020-12-06,2020-12-06,Panasonic,Used,LCD,30-39 in,,,
https://www.gumtree.com.au/s-ad/northcote/tvs/toshiba-television/1263010378,15.0,Northcote,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/gladesville/tvs/panasonic-42-plasma-tv/1263010277,60.0,Gladesville,2020-12-06,2020-12-06,Panasonic,Used,Plasma,40-49 in,42.0,,
https://www.gumtree.com.au/s-ad/greenacre/tvs/two-tv-for-sale-pick-up-only-price-fixed/1263010196,125.0,Greenacre,2020-12-06,2020-12-06,LG,Used,,50-60 in,,1080p,
https://www.gumtree.com.au/s-ad/gladesville/tvs/panasonic-42-plasma-tv/1263010277,60.0,Gladesville,2020-12-06,2020-12-06,Panasonic,Used,Plasma,40-49 in,42.0,,
https://www.gumtree.com.au/s-ad/greenacre/tvs/two-tv-for-sale-pick-up-only-price-fixed/1263010196,125.0,Greenacre,2020-12-06,2020-12-06,LG,Used,,50-60 in,,1080p,
https://www.gumtree.com.au/s-ad/invermay/tvs/toshiba-42-lcd-tv/1263010059,600.0,Invermay,2020-12-06,2020-12-06,Other,Used,LCD,40-49 in,42.0,1080p,
https://www.gumtree.com.au/s-ad/tenterfield/tvs/sony-bravia-32-inch-lcd-tv/1263010019,150.0,Tenterfield,2020-12-06,2020-12-06,Sony,Used,LCD,30-39 in,32.0,1080i,
https://www.gumtree.com.au/s-ad/old-toongabbie/tvs/panasonic-viera-hdtv/1263009762,100.0,Old Toongabbie,2020-12-06,2020-12-06,Panasonic,Used,LCD,30-39 in,,,
https://www.gumtree.com.au/s-ad/wallan/tvs/55-inch-4k-smart-tv-swap-sale-500-ono-read-add-swap-value-more/1263009594,500.0,Wallan,2020-12-06,2020-12-06,,New,LED LCD,50-60 in,55.0,2160p (4K),
https://www.gumtree.com.au/s-ad/forest-lodge/tvs/linden-32-inch-tv/1263009448,100.0,Forest Lodge,2020-12-06,2020-12-06,,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/girrawheen/tvs/21-inch-colour-crt-tv-front-and-rear-av-ports-and-s-video-ports/1263009286,55.0,Girrawheen,2020-12-06,2020-12-06,,Used,,,21.0,,
https://www.gumtree.com.au/s-ad/box-hill-south/tvs/samsung-plasma-50-/1263009049,145.0,Box Hill South,2020-12-06,2020-12-06,Samsung,Used,Plasma,50-60 in,50.0,,Contactless trade
https://www.gumtree.com.au/s-ad/northcote/tvs/broken-50-sony-bravia-hd-tv-2016/1263008973,,Northcote,2020-12-06,2020-12-06,,Used,,,50.0,,
https://www.gumtree.com.au/s-ad/ellen-grove/tvs/50-tv/1263008945,150.0,Ellen Grove,2020-12-06,2020-12-06,Other,Used,Other,,50.0,,
https://www.gumtree.com.au/s-ad/trinity-gardens/tvs/samsung-tv-52-/1263008824,170.0,Trinity Gardens,2020-12-06,2020-12-06,Samsung,Used,,,,,
https://www.gumtree.com.au/s-ad/rouse-hill/tvs/tcl-70-inch-quhd-178cm-lcd-led-smart-tv/1263008757,700.0,Rouse Hill,2020-12-06,2020-12-06,,Used,,,70.0,,
https://www.gumtree.com.au/s-ad/northcote/tvs/2013-sony-bravia-32-/1263008733,30.0,Northcote,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/coogee/tvs/sony-bravia-smart-tv-4k-ultra-hd-55-/1263008639,750.0,Coogee,2020-12-06,2020-12-06,Sony,Used,LED,50-60 in,,2160p (4K),
https://www.gumtree.com.au/s-ad/cranbourne/tvs/samsung-52-lcd-tv-sony-bluray-player/1263008610,250.0,Cranbourne,2020-12-06,2020-12-06,Samsung,Used,LCD,50-60 in,52.0,1080p,
https://www.gumtree.com.au/s-ad/merrylands/tvs/tcl-55-inch-55p8s-android-quhd-led-tv/1263008446,620.0,Merrylands,2020-12-06,2020-12-06,TCL,Used,LED LCD,50-60 in,55.0,2160p (4K),
https://www.gumtree.com.au/s-ad/macquarie/tvs/television-including-remote-control-antenna-dvd-player/1263008289,60.0,Macquarie,2020-12-06,2020-12-06,Other,Used,Other,20-29 in,,Other,
https://www.gumtree.com.au/s-ad/junortoun/tvs/50-lg-television/1263008185,300.0,Junortoun,2020-12-06,2020-12-06,,Used,,,50.0,,
https://www.gumtree.com.au/s-ad/south-yunderup/tvs/dick-smith-tv/1263008142,50.0,South Yunderup,2020-12-06,2020-12-06,Other,Used,LED,Less than 20 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/klemzig/tvs/lg-55-inch-television-with-remote-control/1263008095,60.0,Klemzig,2020-12-06,2020-12-06,LG,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/palmyra/tvs/awa-tv-new-universal-remote/1263008099,160.0,Palmyra,2020-12-06,2020-12-06,,Used,,40-49 in,,,
https://www.gumtree.com.au/s-ad/bellevue-hill/tvs/sony-bravia-lcd-tv-40in/1263007856,,Bellevue Hill,2020-12-06,2020-12-06,Sony,Used,LCD,,,,
https://www.gumtree.com.au/s-ad/south-yunderup/tvs/changhong-tv/1263007806,50.0,South Yunderup,2020-12-06,2020-12-06,Other,Used,LED,20-29 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/kilkenny/tvs/samsung-43-inch-smart-4k-ultra-hd-led-lcd-tv-177402/1263007306,625.0,Kilkenny,2020-12-06,2020-12-06,,Used,,,43.0,,
https://www.gumtree.com.au/s-ad/elwood/tvs/smart-tv/1263006981,,Elwood,2020-12-06,2020-12-06,TCL,Used,LED,50-60 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/mallala/tvs/sony-tv-top-of-the-range-in-its-day-monitor-only-/1263006902,,Mallala,2020-12-06,2020-12-06,Sony,Used,CRT,20-29 in,,,
https://www.gumtree.com.au/s-ad/ferntree-gully/tvs/hisense-70-lcd-tv/1263006873,900.0,Ferntree Gully,2020-12-06,2020-12-06,Hisense,Used,LCD,Other,70.0,2160p (4K),
https://www.gumtree.com.au/s-ad/newstead/tvs/43-samsung-tv/1263006662,250.0,Newstead,2020-12-06,2020-12-06,Samsung,Used,,,43.0,,
https://www.gumtree.com.au/s-ad/castle-hill/tvs/samsung-32-inch-lcd-tv/1263006590,180.0,Castle Hill,2020-12-06,2020-12-06,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/acacia-ridge/tvs/jvc-50inch-flat-screen-smart-tv/1263006547,250.0,Acacia Ridge,2020-12-06,2020-12-06,JVC,Used,,,50.0,,
https://www.gumtree.com.au/s-ad/seaford/tvs/samsung-series-7-65-inch-mu7000-premium-uhd-led-tv/1262447300,1300.0,Seaford,2020-12-06,2020-12-06,Samsung,Used,LED,Other,,Other,
https://www.gumtree.com.au/s-ad/peterhead/tvs/free-sony-bravia-tv/1263006310,,Peterhead,2020-12-06,2020-12-06,Sony,Used,,,,,
https://www.gumtree.com.au/s-ad/mount-eliza/tvs/sony-bravia-kdl-tv-60inch/1263006168,99.0,Mount Eliza,2020-12-06,2020-12-06,Sony,Used,,,60.0,,
https://www.gumtree.com.au/s-ad/underwood/tvs/tcl-55inch-4k-ultra-hd-smart-led-lcd-tv-55p715/1263006048,865.0,Underwood,2020-12-06,2020-12-06,,New,,,55.0,,
https://www.gumtree.com.au/s-ad/killara/tvs/palsonic-70cm-led-lcd-tv/1263005889,120.0,Killara,2020-12-06,2020-12-06,Other,Used,LED,20-29 in,27.0,,
https://www.gumtree.com.au/s-ad/bardon/tvs/2-x-samsung-32-inch-tvs-monitors/1263005827,80.0,Bardon,2020-12-06,2020-12-06,Samsung,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/albert-park/tvs/tv-s-x-2/1263005796,30.0,Albert Park,2020-12-06,2020-12-06,Samsung,Used,,,,,
https://www.gumtree.com.au/s-ad/newport/tvs/tv-sony-kd65x9000c-led-smart-tv/1263005463,800.0,Newport,2020-12-06,2020-12-06,Sony,Used,LED,Other,,,
https://www.gumtree.com.au/s-ad/forrestdale/tvs/55-inch-soniq-tv/1263005286,300.0,Forrestdale,2020-12-06,2020-12-06,SONIQ,Used,,50-60 in,55.0,,
https://www.gumtree.com.au/s-ad/sydney-city/tvs/used-sony-bravia-tv-television-kdl-26s4000-no-remote-works-26-inch/1263005217,40.0,Sydney City,2020-12-06,2020-12-06,Sony,Used,LCD,,26.0,,
https://www.gumtree.com.au/s-ad/kelvin-grove/tvs/50-inch-lg-hd-plasma-tv/1263005106,,Kelvin Grove,2020-12-06,2020-12-06,LG,Used,Plasma,50-60 in,50.0,,
https://www.gumtree.com.au/s-ad/fitzroy-north/tvs/samsung-la19r71w-19-lcd-hdmi-tv-monitor-with-remote/1263004846,30.0,Fitzroy North,2020-12-06,2020-12-06,Samsung,Used,LED,Less than 20 in,19.0,Other,Contactless trade
https://www.gumtree.com.au/s-ad/griffith/tvs/panasonic-42-inch-106cm-lcd-tv/1263004711,150.0,Griffith,2020-12-06,2020-12-06,Panasonic,Used,LCD,40-49 in,42.0,1080p,Contactless trade
https://www.gumtree.com.au/s-ad/baulkham-hills/tvs/samsung-40-inch-full-hd-smart-commercial-standard-slim-lcd-tv/1263004332,230.0,Baulkham Hills,2020-12-06,2020-12-06,,Used,,,40.0,,
https://www.gumtree.com.au/s-ad/baulkham-hills/tvs/samsung-48-inch-full-hd-smart-commercial-standard-slim-lcd-tv/1263004133,340.0,Baulkham Hills,2020-12-06,2020-12-06,,Used,,,48.0,,
https://www.gumtree.com.au/s-ad/bellambi/tvs/television/1263003969,40.0,Bellambi,2020-12-06,2020-12-06,Other,Used,,Less than 20 in,,,
https://www.gumtree.com.au/s-ad/greenwith/tvs/panasonic-24-inch-viera-plasma-tv/1263003655,30.0,Greenwith,2020-12-06,2020-12-06,,Used,,,24.0,,
https://www.gumtree.com.au/s-ad/bellambi/tvs/television/1263003969,40.0,Bellambi,2020-12-06,2020-12-06,Other,Used,,Less than 20 in,,,
https://www.gumtree.com.au/s-ad/greenwith/tvs/panasonic-24-inch-viera-plasma-tv/1263003655,30.0,Greenwith,2020-12-06,2020-12-06,,Used,,,24.0,,
https://www.gumtree.com.au/s-ad/highland-park/tvs/lg-55-inch-led-tv/1263003611,300.0,Highland Park,2020-12-06,2020-12-06,LG,Used,LED,50-60 in,55.0,1080p,
https://www.gumtree.com.au/s-ad/castlemaine/tvs/tv-lg-60-full-hd-led-lcd/1263003466,200.0,Castlemaine,2020-12-06,2020-12-06,LG,Used,LED LCD,50-60 in,,1080p,Contactless trade
https://www.gumtree.com.au/s-ad/coodanup/tvs/samsung-32-led-tv/1263003203,50.0,Coodanup,2020-12-06,2020-12-06,Samsung,Used,LED,,,,
https://www.gumtree.com.au/s-ad/coolbellup/tvs/32-hd-hitachi-tv-with-chrome-cast/1263003176,125.0,Coolbellup,2020-12-06,2020-12-06,Other,Used,Other,30-39 in,32.0,Other,
https://www.gumtree.com.au/s-ad/bellambi/tvs/television/1263003122,40.0,Bellambi,2020-12-06,2020-12-06,Other,Used,,Less than 20 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/gosnells/tvs/sanyo-tv-32inch/1263003097,75.0,Gosnells,2020-12-06,2020-12-06,Other,Used,Other,30-39 in,32.0,Other,
https://www.gumtree.com.au/s-ad/adelaide-cbd/tvs/panasonic-viera-46-inch/1263003043,175.0,Adelaide CBD,2020-12-06,2020-12-06,,Used,,,46.0,,
https://www.gumtree.com.au/s-ad/granville/tvs/lg-42-inch-plasma-tv/1263002886,95.0,Granville,2020-12-06,2020-12-06,LG,Used,LCD,40-49 in,42.0,1080p,
https://www.gumtree.com.au/s-ad/underwood/tvs/lg-ai-55inch-4k-thin-q-100smart-tv-55un7300ptc/1263002740,1049.0,Underwood,2020-12-06,2020-12-06,,New,,,55.0,,
https://www.gumtree.com.au/s-ad/bonnyrigg/tvs/hisense-40k3300uw-40-101cm-4k-uhd-smart-tv/1263002676,400.0,Bonnyrigg,2020-12-06,2020-12-06,Hisense,Used,LED,40-49 in,40.0,2160p (4K),Contactless trade
https://www.gumtree.com.au/s-ad/hilton/tvs/sony-bravia-1310mm-diagonally/1263002252,120.0,Hilton,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/beaconsfield/tvs/pangoo-tv-made-by-lg-built-in-dvd-52cm-wide-/1263002216,,Beaconsfield,2020-12-06,2020-12-06,LG,Used,,,20.0,,
https://www.gumtree.com.au/s-ad/tarneit/tvs/chiq-50-inch-4k-uhd-hdr-android-smart-led-tv-1-year-warranty-/1263002207,499.0,Tarneit,2020-12-06,2020-12-06,Other,Used,LED,50-60 in,50.0,2160p (4K),
https://www.gumtree.com.au/s-ad/lockleys/tvs/lg-lafinion-76-cm-tv-give-away/1263002085,,Lockleys,2020-12-06,2020-12-06,LG,Used,,,29.0,,
https://www.gumtree.com.au/s-ad/perth/tvs/toshiba-regza-lcd-tv/1263001829,150.0,Perth,2020-12-06,2020-12-06,,Used,LCD,,,,
https://www.gumtree.com.au/s-ad/clarkson/tvs/soniq-e40v16a-au-40-1080p-black-tv-219113/1263001683,149.0,Clarkson,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/winmalee/tvs/tv-and-dvd-bluray-player/1263001521,100.0,Winmalee,2020-12-06,2020-12-06,SONIQ,Used,,,,,
https://www.gumtree.com.au/s-ad/underwood/tvs/lg-55inch-4k-smart-oled-tv-oled55bxpta/1263001444,2999.0,Underwood,2020-12-06,2020-12-06,,New,,,55.0,,
https://www.gumtree.com.au/s-ad/adelaide-cbd/tvs/42-inch-television/1263001111,50.0,Adelaide CBD,2020-12-06,2020-12-06,Other,Used,Plasma,,42.0,,
https://www.gumtree.com.au/s-ad/dernancourt/tvs/samsung-smart-led-tv-55-inch/1263001095,500.0,Dernancourt,2020-12-06,2020-12-06,Samsung,Used,,50-60 in,55.0,,
https://www.gumtree.com.au/s-ad/worongary/tvs/teac-led-tv-32-inch-with-dvd-/1263000860,185.0,Worongary,2020-12-06,2020-12-06,TEAC,Used,LED,30-39 in,32.0,,Contactless trade
https://www.gumtree.com.au/s-ad/albanvale/tvs/hisense-65-inch-4k-lcd-led-tv-broken-screen-good-for-parts/1263000528,100.0,Albanvale,2020-12-06,2020-12-06,Hisense,Used,LED LCD,Other,65.0,1080p,
https://www.gumtree.com.au/s-ad/ngunnawal/tvs/soniq-tv-for-sale/1263000384,120.0,Ngunnawal,2020-12-06,2020-12-06,SONIQ,Used,LED LCD,40-49 in,,,
https://www.gumtree.com.au/s-ad/ngunnawal/tvs/tv-for-sale/1263000179,150.0,Ngunnawal,2020-12-06,2020-12-06,Samsung,Used,LED LCD,40-49 in,,,
https://www.gumtree.com.au/s-ad/madeley/tvs/110cm-plasma-tv/1263000109,80.0,Madeley,2020-12-06,2020-12-06,,Used,,,43.0,,
https://www.gumtree.com.au/s-ad/north-perth/tvs/hisense-50inch-4k-ultra-tv-rg-series/1263000065,475.0,North Perth,2020-12-06,2020-12-06,Hisense,Used,,50-60 in,50.0,,
https://www.gumtree.com.au/s-ad/rockdale/tvs/soniq-32-inch-smart-tv/1263000031,120.0,Rockdale,2020-12-06,2020-12-06,SONIQ,Used,LED LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/brunswick/tvs/65-inch-tcl-4k-ultra-hd-smart-tv-with-box-/1262999484,850.0,Brunswick,2020-12-06,2020-12-06,TCL,Used,,,65.0,,
https://www.gumtree.com.au/s-ad/oakleigh-south/tvs/lg-65-4k-hdr-smart-wifi-led-tv-2020-model-1-year-warranty-zippay/1262999381,1099.0,Oakleigh South,2020-12-06,2020-12-06,LG,New,LED,Other,65.0,2160p (4K),
https://www.gumtree.com.au/s-ad/newnham/tvs/32-inch-soniq-tv-with-built-in-dvd-player/1262999382,100.0,Newnham,2020-12-06,2020-12-06,SONIQ,Used,LED LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/dalyellup/tvs/115cm-panasonic-plasma-television-with-wall-brackets/1262999319,50.0,Dalyellup,2020-12-06,2020-12-06,,Used,,50-60 in,45.0,,
https://www.gumtree.com.au/s-ad/briar-hill/tvs/sanyo-lcd-40-tv-model-lcd-40xr11f/1262999232,,,,,,,,,,,
https://www.gumtree.com.au/s-ad/oakleigh-south/tvs/tcl-55-qled-series-8-4k-smart-wifi-tv-2020-model-soundbar-system/1262999068,899.0,Oakleigh South,2020-12-06,2020-12-06,TCL,New,QLED,50-60 in,55.0,2160p (4K),
https://www.gumtree.com.au/s-ad/oakleigh-south/tvs/tcl-55-qled-series-8-4k-smart-wifi-tv-2020-model-soundbar-system/1262999062,899.0,Oakleigh South,2020-12-06,2020-12-06,TCL,New,QLED,50-60 in,55.0,2160p (4K),
https://www.gumtree.com.au/s-ad/canning-vale/tvs/37inch-sanyo-tv/1262999037,30.0,Canning Vale,2020-12-06,2020-12-06,,Used,,,37.0,,
https://www.gumtree.com.au/s-ad/glenunga/tvs/large-sony-ke-50mr1-plasma-tv-10-000-retail-price-/1262998890,380.0,Glenunga,2020-12-06,2020-12-06,Sony,Used,Plasma,,,,
https://www.gumtree.com.au/s-ad/east-fremantle/tvs/tv-sanyo-600mm-lcd-and-2-cd-dvd-players/1262998549,150.0,East Fremantle,2020-12-06,2020-12-06,Sony,Used,Other,20-29 in,,,
https://www.gumtree.com.au/s-ad/bronte/tvs/sharp-32-tv-works-perfectly-cheap-hdmi-remote-/1262998126,30.0,Bronte,2020-12-06,2020-12-06,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/hurstville/tvs/42-inch-tv-stand-deliveryoption-/1262998113,200.0,Hurstville,2020-12-06,2020-12-06,,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/mooroopna/tvs/hisense-55-4k-smart-tv/1262997861,325.0,Mooroopna,2020-12-06,2020-12-06,Hisense,Used,LED LCD,50-60 in,55.0,2160p (4K),
https://www.gumtree.com.au/s-ad/salisbury-heights/tvs/panasonic-tv-perfect-order-plus-chord-n-remote/1262997750,100.0,Salisbury Heights,2020-12-06,2020-12-06,Panasonic,Used,,,,,
https://www.gumtree.com.au/s-ad/underwood/tvs/tcl-40inch-full-hd-android-tv-40s615/1262997689,435.0,Underwood,2020-12-06,2020-12-06,,New,,,40.0,,
https://www.gumtree.com.au/s-ad/jolimont/tvs/30-samsung-tv/1262997529,100.0,Jolimont,2020-12-06,2020-12-06,Samsung,Used,,30-39 in,30.0,,
https://www.gumtree.com.au/s-ad/lewisham/tvs/samsung-32-inch-smart-tv/1262997506,270.0,Lewisham,2020-12-06,2020-12-06,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/bentleigh-east/tvs/42-inch-panasonic-plasma-tv/1262997486,40.0,Bentleigh East,2020-12-06,2020-12-06,Panasonic,Used,Plasma,,42.0,,
https://www.gumtree.com.au/s-ad/underwood/tvs/hisense-43inch-hd-tv-series-4-43s4/1262997402,499.0,Underwood,2020-12-06,2020-12-06,,New,,,43.0,,
https://www.gumtree.com.au/s-ad/bentleigh-east/tvs/42-inch-panasonic-plasma-tv/1262997486,40.0,Bentleigh East,2020-12-06,2020-12-06,Panasonic,Used,Plasma,,42.0,,
https://www.gumtree.com.au/s-ad/underwood/tvs/hisense-43inch-hd-tv-series-4-43s4/1262997402,499.0,Underwood,2020-12-06,2020-12-06,,New,,,43.0,,
https://www.gumtree.com.au/s-ad/salisbury-heights/tvs/sony-42-inch-tv-perfect-order-with-remote-n-power-chord/1262997310,150.0,Salisbury Heights,2020-12-06,2020-12-06,Sony,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/erskineville/tvs/kdl40hx75-sony-bravia-tv-40inch-2012-excellent-condition-/1262997295,50.0,Erskineville,2020-12-06,2020-12-06,Sony,Used,LCD,40-49 in,40.0,1080p,
https://www.gumtree.com.au/s-ad/underwood/tvs/lg-ai-43inch-4k-thinq-100-smart-tv-43un7300ptc/1262997142,779.0,Underwood,2020-12-06,2020-12-06,,New,,,43.0,,
https://www.gumtree.com.au/s-ad/portsea/tvs/tv-with-remote-control/1262996701,120.0,Portsea,2020-12-06,2020-12-06,TEAC,Used,LCD,,,1080p,
https://www.gumtree.com.au/s-ad/underwood/tvs/samsung-43inch-crystal-uhd-4k-smart-tv-ua43tu8000wxxy/1262996611,895.0,Underwood,2020-12-06,2020-12-06,,New,,,43.0,,
https://www.gumtree.com.au/s-ad/greenacres/tvs/affordable-home-theater-solution/1262996407,500.0,Greenacres,2020-12-06,2020-12-06,Kogan,Used,LED,50-60 in,,2160p (4K),
https://www.gumtree.com.au/s-ad/runaway-bay/tvs/toshiba-39inch-lcd-tv/1262996253,25.0,Runaway Bay,2020-12-06,2020-12-06,Other,Used,LCD,30-39 in,39.0,Other,
https://www.gumtree.com.au/s-ad/south-melbourne/tvs/32-hd-led-lcdtv-soniq/1262996182,100.0,South Melbourne,2020-12-06,2020-12-06,SONIQ,Used,Other,30-39 in,32.0,1080p,Contactless trade
https://www.gumtree.com.au/s-ad/cranbourne-north/tvs/hisense-65-uhd-smart-3d-led-tv/1262996088,600.0,Cranbourne North,2020-12-06,2020-12-06,,Used,,,65.0,,
https://www.gumtree.com.au/s-ad/underwood/tvs/samsung-82inch-crystal-uhd-4k-smart-tv-ua82tu8000wxxy/1262995999,3299.0,Underwood,2020-12-06,2020-12-06,,New,,,82.0,,
https://www.gumtree.com.au/s-ad/mount-nelson/tvs/panasonic-plasma-tv-42-inch/1262995683,200.0,Mount Nelson,2020-12-06,2020-12-06,Panasonic,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/oakleigh-south/tvs/factory-clearance-32-65-smart-fhd-4k-led-qled-1-year-warranty-/1262995559,250.0,Oakleigh South,2020-12-06,2020-12-06,TCL,New,QLED,50-60 in,32.0,2160p (4K),
https://www.gumtree.com.au/s-ad/underwood/tvs/lg-86-inch-ultra-hd-4k-smart-tv-86un8100ptb/1262995238,3699.0,Underwood,2020-12-06,2020-12-06,,New,,,86.0,,
https://www.gumtree.com.au/s-ad/clearview/tvs/42-inch-samsung-plasma-tv-with-remote-control/1262994734,150.0,Clearview,2020-12-06,2020-12-06,Samsung,Used,Plasma,40-49 in,42.0,,
https://www.gumtree.com.au/s-ad/zillmere/tvs/hisense-39-inch-full-hd-led-smart-tv/1262994558,370.0,Zillmere,2020-12-06,2020-12-06,,Used,,,39.0,,
https://www.gumtree.com.au/s-ad/plympton/tvs/55-139cm-lg-smart-webos-led-lcd-3d-tv/1262994360,650.0,Plympton,2020-12-06,2020-12-06,LG,Used,OLED,50-60 in,55.0,1080p,Contactless trade
https://www.gumtree.com.au/s-ad/coolbinia/tvs/60-samsung-tv-with-mount/1262994340,500.0,Coolbinia,2020-12-06,2020-12-06,Samsung,Used,,,60.0,,
https://www.gumtree.com.au/s-ad/kyneton/tvs/lg-non-smart-tv-82-cm-no-netflix-on-this-one-just-live-tv-/1262994337,50.0,Kyneton,2020-12-06,2020-12-06,LG,Used,Plasma,,32.0,,
https://www.gumtree.com.au/s-ad/ryde/tvs/tv-32inch-celestial-w-remote-control/1262993958,60.0,Ryde,2020-12-06,2020-12-06,Other,Used,LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/landsdale/tvs/lg-4k-uhd-75-inch-smart-tv/1262993937,50.0,Landsdale,2020-12-06,2020-12-06,LG,Used,LED,Other,75.0,2160p (4K),
https://www.gumtree.com.au/s-ad/paddington/tvs/hyundai-32-inch-tv-led-hd-ready/1262993878,85.0,Paddington,2020-12-06,2020-12-06,Other,Used,LED,30-39 in,32.0,Other,Contactless trade
https://www.gumtree.com.au/s-ad/reservoir/tvs/samsung-40-led-tv/1262993882,75.0,Reservoir,2020-12-06,2020-12-06,Samsung,Used,LED,40-49 in,,,
https://www.gumtree.com.au/s-ad/gladesville/tvs/sharp-aquos-lcd-tv-42-inch/1262993175,100.0,Gladesville,2020-12-06,2020-12-06,,Used,LCD,40-49 in,42.0,,
https://www.gumtree.com.au/s-ad/calista/tvs/hisense-oled-65-tv-brocken-screen-suit-for-parts-/1262992945,50.0,Calista,2020-12-06,2020-12-06,,Used,,,65.0,,
https://www.gumtree.com.au/s-ad/oakleigh-south/tvs/lg-superuhd-4k-tv-200hz-nano-cell-googleassist-1-year-warranty-zippay/1262992782,849.0,Oakleigh South,2020-12-06,2020-12-06,LG,New,OLED,50-60 in,,2160p (4K),
https://www.gumtree.com.au/s-ad/camp-hill/tvs/pendo-tv-and-dvd-very-good-condition/1262992787,90.0,Camp Hill,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/munruben/tvs/42inch-lg-tv/1262992741,95.0,Munruben,2020-12-06,2020-12-06,LG,Used,Plasma,40-49 in,42.0,,
