Url,Price,Suburb,Date Listed,Last Edited,Brand,Condition,Screen Size,COVID-19 Safety,Display Technology,Max. Resolution
https://www.gumtree.com.au/s-ad/main-beach/tvs/panasonic-th-l42u30a-full-hd-lcd-tv-with-remote/1255784131,40.0,Main Beach,2020-08-31,2020-08-31,Panasonic,Used,40-49 in,Contactless trade,LCD,1080p
https://www.gumtree.com.au/s-ad/lynbrook/tvs/lg-plasma-tv-50-inch/1255784006,80.0,Lynbrook,2020-08-31,2020-08-31,LG,Used,,,Plasma,
https://www.gumtree.com.au/s-ad/rushcutters-bay/tvs/lg-tv-with-remote-42-inch-/1255783806,50.0,Rushcutters Bay,2020-08-31,2020-08-31,LG,Used,40-49 in,,,
https://www.gumtree.com.au/s-ad/mentone/tvs/brand-new-hisense-65s8-65inch-4k-uhd-smart-led-tv-3-years-warranty/1255783401,1275.0,Mentone,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/parkside/tvs/55-inch-samsung-tv-and-entertainment-table-moving-out-sale-/1255783340,125.0,Parkside,2020-08-31,2020-08-31,Samsung,Used,50-60 in,,,
https://www.gumtree.com.au/s-ad/prospect/tvs/tv/1255782860,100.0,Prospect,2020-08-31,2020-08-31,Sony,Used,40-49 in,,,
https://www.gumtree.com.au/s-ad/blacktown/tvs/lcd-led-and-plasma-tv-services-all-charges-btw-80-200-/1255782708,,Blacktown,2020-08-31,2020-08-31,Other,Used,Other,,Other,Other
https://www.gumtree.com.au/s-ad/palmerston/tvs/samsung-52-inch-tv/1255782691,150.0,Palmerston,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/toronto/tvs/samsung-tv/1255782558,50.0,Toronto,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/curl-curl/tvs/tv-and-tv-cabinet/1255781664,,Curl Curl,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/docklands/tvs/selling-tv-kogan-24-fdh-led-tv-1920x1080/1255781415,90.0,Docklands,2020-08-31,2020-08-31,Other,Used,,,LED,
https://www.gumtree.com.au/s-ad/rockingham/tvs/panasonic-viera-42-inch-plasma/1255781395,25.0,Rockingham,2020-08-31,2020-08-31,Panasonic,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/joondalup/tvs/samsung-tv-55-with-hdmi-and-all/1255781255,70.0,Joondalup,2020-08-31,2020-08-31,Samsung,Used,50-60 in,,,
https://www.gumtree.com.au/s-ad/prospect/tvs/tv/1255781092,50.0,Prospect,2020-08-31,2020-08-31,,Used,20-29 in,,,
https://www.gumtree.com.au/s-ad/cranbourne-east/tvs/tv/1255781055,200.0,Cranbourne East,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/coorparoo/tvs/philips-cineos-television/1255780884,450.0,Coorparoo,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/rostrevor/tvs/panasonic-tv/1255780714,50.0,Rostrevor,2020-08-31,2020-08-31,Panasonic,Used,,,,
https://www.gumtree.com.au/s-ad/rockingham/tvs/samsung-55-inch-plasma-tv/1255780382,100.0,Rockingham,2020-08-31,2020-08-31,Samsung,Used,50-60 in,,Plasma,
https://www.gumtree.com.au/s-ad/molendinar/tvs/32inch-tv-and-blu-ray-player/1255780137,100.0,Molendinar,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/felixstow/tvs/soniq-42-full-hd-lcdtv-remote/1255779957,160.0,Felixstow,2020-08-31,2020-08-31,SONIQ,Used,,,,
https://www.gumtree.com.au/s-ad/narraweena/tvs/hisense-tv-40-inch-perfect-working/1255779929,70.0,Narraweena,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/highett/tvs/soniq-32-inch-hdtv/1255779669,45.0,Highett,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/felixstow/tvs/soniq-32-hd-led-lcdtv/1255779483,80.0,Felixstow,2020-08-31,2020-08-31,SONIQ,Used,,,LED,
https://www.gumtree.com.au/s-ad/highett/tvs/samsung-la32d550k7m-tv/1255779413,95.0,Highett,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/north-bondi/tvs/lg-42inch-lcd-tv-can-deliver/1255779027,200.0,North Bondi,2020-08-31,2020-08-31,LG,Used,40-49 in,,LCD,
https://www.gumtree.com.au/s-ad/kallaroo/tvs/tv-lg-80-cm-with-chromecast/1255778765,160.0,Kallaroo,2020-08-31,2020-08-31,LG,Used,30-39 in,,LED,
https://www.gumtree.com.au/s-ad/carnegie/tvs/sony-bravia-50-smart-tv-kdl-50w800c/1255778657,650.0,Carnegie,2020-08-31,2020-08-31,Sony,Used,50-60 in,,,
https://www.gumtree.com.au/s-ad/southport/tvs/for-sale-samsung-55-uhd-smart-curve-tv/1255778097,500.0,Southport,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/high-wycombe/tvs/hitachi-42-inch-plasma-tv/1255778491,50.0,High Wycombe,2020-08-31,2020-08-31,Other,Used,40-49 in,,,
https://www.gumtree.com.au/s-ad/raceview/tvs/32-inch-lg-tv/1255778403,250.0,Raceview,2020-08-31,2020-08-31,LG,New,30-39 in,,LCD,
https://www.gumtree.com.au/s-ad/hoppers-crossing/tvs/32-inch-kogan-led-tv/1255778161,80.0,Hoppers Crossing,2020-08-31,2020-08-31,Kogan,Used,30-39 in,Contactless trade,LED,1080p
https://www.gumtree.com.au/s-ad/officer/tvs/lg-tv/1255778090,250.0,Officer,2020-08-31,2020-08-31,LG,Used,,,,
https://www.gumtree.com.au/s-ad/mermaid-waters/tvs/panasonic-50-tv-with-wall-bracket/1255777960,190.0,Mermaid Waters,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,,Plasma,
https://www.gumtree.com.au/s-ad/woodville-north/tvs/4k-tv-smart-android-/1255777350,500.0,Woodville North,2020-08-31,2020-08-31,,New,,Contactless trade,,
https://www.gumtree.com.au/s-ad/mentone/tvs/brand-new-50inch-4k-quhd-android-led-tv-50p715-3-years-warranty/1255776881,735.0,Mentone,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/endeavour-hills/tvs/digital-tv-antenna-wall-mounts-data-phone-points-install/1255776825,190.0,Endeavour Hills,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/mundingburra/tvs/32-television-with-remote/1255776762,100.0,Mundingburra,2020-08-31,2020-08-31,SONIQ,Used,30-39 in,,,
https://www.gumtree.com.au/s-ad/ashmore/tvs/fujitsu-sd-plasma-tv/1255776692,20.0,Ashmore,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/cranbourne-east/tvs/digital-tv-antenna-data-wall-mount-bracket-foxtel-dish-install/1255776621,190.0,Cranbourne East,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/landsborough/tvs/selling-broken-tv-cracked-screen-/1255776552,,Landsborough,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/parramatta/tvs/samsung-tv-n7100/1255776485,80.0,Parramatta,2020-08-31,2020-08-31,Samsung,Used,40-49 in,,,
https://www.gumtree.com.au/s-ad/berwick/tvs/satellite-dish-foxtel-dish-installation/1255776417,450.0,Berwick,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/mount-martha/tvs/plasma-panasonic-60-tv/1255776371,,Mount Martha,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,,Plasma,
https://www.gumtree.com.au/s-ad/north-lakes/tvs/37-lg-lcd-tv-with-remote-for-sell/1255776321,120.0,North Lakes,2020-08-31,2020-08-31,LG,Used,30-39 in,,LCD,
https://www.gumtree.com.au/s-ad/glen-waverley/tvs/digital-tv-antenna-data-wall-mount-bracket-foxtel-dish-install/1255776237,190.0,Glen Waverley,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/mentone/tvs/brand-new-32inch-s615-hd-android-led-smart-tv-3-years-warranty/1255775782,345.0,Mentone,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/carrara/tvs/50-soniq-hd-tv/1255775750,150.0,Carrara,2020-08-31,2020-08-31,SONIQ,Used,,,,
https://www.gumtree.com.au/s-ad/gordon-park/tvs/sony-48-led-tv/1255775603,180.0,Gordon Park,2020-08-31,2020-08-31,Sony,Used,40-49 in,,LED,1080p
https://www.gumtree.com.au/s-ad/carindale/tvs/21-inch-tv-with-integrated-dvd-player-and-wall-mounting-stand/1255775596,20.0,Carindale,2020-08-31,2020-08-31,SONIQ,Used,20-29 in,,,
https://www.gumtree.com.au/s-ad/mentone/tvs/brand-new-tcl-65inch-p715-4k-quhd-android-led-tv-3-years-warranty/1255775378,1235.0,Mentone,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/bondi-junction/tvs/tv-platinum-smart-4k-50-inch-pl50smtv4k/1255775182,499.0,Bondi Junction,2020-08-31,2020-08-31,,New,50-60 in,,,
https://www.gumtree.com.au/s-ad/fern-bay/tvs/lg-60-inch-plazma-television/1255775153,260.0,Fern Bay,2020-08-31,2020-08-31,LG,Used,50-60 in,,Plasma,
https://www.gumtree.com.au/s-ad/east-cannington/tvs/teac-lcd-tv-32-with-teac-hd-dvb-t-receiver/1255774765,60.0,East Cannington,2020-08-31,2020-08-31,TEAC,Used,30-39 in,Contactless trade,,
https://www.gumtree.com.au/s-ad/north-lakes/tvs/32-hd-lcd-awa-tv-with-remote-control/1255774711,100.0,North Lakes,2020-08-31,2020-08-31,Other,Used,30-39 in,,LCD,
https://www.gumtree.com.au/s-ad/south-yarra/tvs/sony-lcd-digital-tv-32-/1255774551,75.0,South Yarra,2020-08-31,2020-08-31,Sony,Used,,Contactless trade,LCD,
https://www.gumtree.com.au/s-ad/malvern/tvs/sharp-aquos-32-inch-lcd-tv-with-remote-/1255774465,30.0,Malvern,2020-08-31,2020-08-31,Other,Used,30-39 in,Contactless trade,LCD,768p
https://www.gumtree.com.au/s-ad/sylvania-waters/tvs/sony-46-flat-screen/1255774303,40.0,Sylvania Waters,2020-08-31,2020-08-31,Sony,Used,40-49 in,,,
https://www.gumtree.com.au/s-ad/north-lake/tvs/lg-lcd-screen-42-/1255774162,100.0,North Lake,2020-08-31,2020-08-31,LG,Used,,,LCD,
https://www.gumtree.com.au/s-ad/ashfield/tvs/32-inch-sharp-tv/1255773997,50.0,Ashfield,2020-08-31,2020-08-31,Other,Used,30-39 in,Contactless trade,LCD,
https://www.gumtree.com.au/s-ad/belmore/tvs/43-phillips-plasma-tv/1255773979,30.0,Belmore,2020-08-31,2020-08-31,Other,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/prospect/tvs/samsung-series-8-55-3d-full-hd-led-lcd-smart-tv-with-many-extras/1255773179,750.0,Prospect,2020-08-31,2020-08-31,Samsung,Used,,,LED LCD,1080p
https://www.gumtree.com.au/s-ad/biggera-waters/tvs/sony-trinitron-pvm-6041qm-6-crt-rgb-monitor/1255773181,500.0,Biggera Waters,2020-08-31,2020-08-31,Sony,Used,,,CRT,
https://www.gumtree.com.au/s-ad/marsfield/tvs/television-46-lcd-awa-brand/1255773012,70.0,Marsfield,2020-08-31,2020-08-31,Other,Used,40-49 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/taroona/tvs/plasma-tv-panasonic-/1255772992,50.0,Taroona,2020-08-31,2020-08-31,Panasonic,Used,,,Plasma,
https://www.gumtree.com.au/s-ad/don/tvs/55-inch-black-lg-colour-television-has-remote-/1255772682,495.0,Don,2020-08-31,2020-08-31,LG,Used,,,,
https://www.gumtree.com.au/s-ad/hallett-cove/tvs/sony-kd55x8504a-55-138-8cm-3d-4k-ultra-hd-smart-led-lcd-tv/1255772632,750.0,Hallett Cove,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/springfield-lakes/tvs/samsung-24-wide-digital-tv-monitor/1255772048,100.0,Springfield Lakes,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/redfern/tvs/broken-lg-oled-tv-cracked-panel/1255771913,100.0,Redfern,2020-08-31,2020-08-31,LG,Used,Other,,OLED,2160p (4K)
https://www.gumtree.com.au/s-ad/meadow-heights/tvs/samsung-4k-smart-tv-55-inch/1255771500,800.0,Meadow Heights,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/guildford/tvs/55-plasma-samsung-ps50q91hdx-xsa/1255771447,400.0,Guildford,2020-08-31,2020-08-31,Samsung,Used,50-60 in,,Plasma,1080i
https://www.gumtree.com.au/s-ad/rosanna/tvs/50inch-pioneer-plasma-tv/1255771376,200.0,Rosanna,2020-08-31,2020-08-31,Other,Used,50-60 in,Contactless trade,Plasma,
https://www.gumtree.com.au/s-ad/quinns-rocks/tvs/50-inch-panasonic-plasma-hd-digital-tv/1255770898,100.0,Quinns Rocks,2020-08-31,2020-08-31,Panasonic,Used,,,Plasma,1080p
https://www.gumtree.com.au/s-ad/wendouree/tvs/free-soniq-tv/1255770825,,Wendouree,2020-08-31,2020-08-31,SONIQ,Used,40-49 in,,,
https://www.gumtree.com.au/s-ad/darraweit-guim/tvs/panasonic-tv-works-well/1255770699,70.0,Darraweit Guim,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/dapto/tvs/smart-television-80-cm-screen-led-lcd-fhd/1255770627,190.0,Dapto,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/liverpool/tvs/free-delivery-hitachi-75-uhd-smart-led-tv/1255770457,1250.0,Liverpool,2020-08-31,2020-08-31,Other,New,Other,,LED,
https://www.gumtree.com.au/s-ad/waramanga/tvs/lg-42-inch-plasma-tv/1255770461,100.0,Waramanga,2020-08-31,2020-08-31,LG,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/cairns/tvs/panasonic-viera-50-plasma-tv-with-remote/1255770445,350.0,Cairns,2020-08-31,2020-08-31,Panasonic,Used,50-60 in,,Plasma,1080p
https://www.gumtree.com.au/s-ad/river-heads/tvs/42-lg-plasma-tv/1255770093,90.0,River Heads,2020-08-31,2020-08-31,LG,Used,40-49 in,,Plasma,1080p
https://www.gumtree.com.au/s-ad/shailer-park/tvs/sony-46-inch-bravia-digital-tv/1255769948,130.0,Shailer Park,2020-08-31,2020-08-31,Sony,Used,40-49 in,,LCD,1080i
https://www.gumtree.com.au/s-ad/paddington/tvs/panasonic-plasma-television/1255056128,50.0,Paddington,2020-08-31,2020-08-31,Panasonic,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/marayong/tvs/sony-55-inch-tv-lcd/1255769008,165.0,Marayong,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/kuraby/tvs/sony-bravia-digital-lcd-52-made-japan-tv-not-smart-working-remote/1255768739,250.0,Kuraby,2020-08-31,2020-08-31,Sony,Used,50-60 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/baulkham-hills/tvs/titan-42s21-lcd-42-inch-tv-good-quality-picture/1255768701,150.0,Baulkham Hills,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/woodpark/tvs/42-lg-led-tv-full-hd/1255768552,220.0,Woodpark,2020-08-31,2020-08-31,LG,Used,40-49 in,,LED,1080p
https://www.gumtree.com.au/s-ad/campsie/tvs/thorn-55-lcd-tv-with-remote/1255768063,80.0,Campsie,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/campsie/tvs/2-sets-sony-and-bauhn-46-led-tv-with-remote/1255768018,250.0,Campsie,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/campsie/tvs/hisheng-40-led-tv-no-remote/1255767945,160.0,Campsie,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/campsie/tvs/changhong-55-led-tv-with-remote/1255767901,300.0,Campsie,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/helensvale/tvs/hisense-49-r4-full-hd-smart-led-tv-parts-only-screen-damaged/1255767793,40.0,Helensvale,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/san-remo/tvs/big-hd-tv-no-stand-50/1255767455,50.0,San Remo,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/llandilo/tvs/hitachi-55-ultra-hd-led-lcd-smart-tv/1255767444,500.0,Llandilo,2020-08-31,2020-08-31,Other,New,Other,,LCD,Other
https://www.gumtree.com.au/s-ad/sandy-beach/tvs/42-smart-lcd-kogan-tv/1255766943,250.0,Sandy Beach,2020-08-31,2020-08-31,Kogan,Used,40-49 in,,LCD,
https://www.gumtree.com.au/s-ad/cabramatta/tvs/buy-5-get-1-free-good-4-plys-face-mask/1255766572,26.0,Cabramatta,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/randwick/tvs/32in-lg-tv-no-box-works-perfectly/1255766509,100.0,Randwick,2020-08-31,2020-08-31,LG,Used,30-39 in,,LCD,
https://www.gumtree.com.au/s-ad/richlands/tvs/lg-42-106cm-full-hd-smart-led-lcd-tv/1255765874,480.0,Richlands,2020-08-31,2020-08-31,Other,Used,Other,,Other,Other
https://www.gumtree.com.au/s-ad/lynbrook/tvs/digital-tv-antenna-data-wall-mount-bracket-foxtel-dish-install/1255765658,190.0,Lynbrook,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/ashmore/tvs/40-inch-samsung-tv/1255765650,30.0,Ashmore,2020-08-31,2020-08-31,Samsung,Used,,,,
https://www.gumtree.com.au/s-ad/narre-warren-south/tvs/digital-tv-antenna-wall-mounts-data-phone-points/1255765595,190.0,Narre Warren South,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/penrith/tvs/lg-oled55e7t-sale-/1255765248,1200.0,Penrith,2020-08-31,2020-08-31,LG,Used,50-60 in,Contactless trade,OLED,2160p (4K)
https://www.gumtree.com.au/s-ad/maroochydore-area/tvs/samsung-tv-good-working-order-/1255765037,40.0,Maroochydore Area,2020-08-31,2020-08-31,Samsung,Used,30-39 in,,Other,Other
https://www.gumtree.com.au/s-ad/point-cook/tvs/lg-pf1000uw-ultra-short-throw-fhd-dlp-projector-w-smart-tv-wifi/1255765029,1950.0,Point Cook,2020-08-31,2020-08-31,LG,Used,,,,
https://www.gumtree.com.au/s-ad/lockridge/tvs/43-sony-hdr-smart-tv/1255764378,750.0,Lockridge,2020-08-31,2020-08-31,Sony,Used,40-49 in,Contactless trade,Other,2160p (4K)
https://www.gumtree.com.au/s-ad/officer/tvs/sony-bravia-40-with-5-1-home-theatre-and-bluray-player/1255764258,1000.0,Officer,2020-08-31,2020-08-31,Sony,Used,40-49 in,Contactless trade,LED LCD,1080p
https://www.gumtree.com.au/s-ad/gympie/tvs/lg-4k-ultra-hd-smart-65inch-tv/1255764174,4700.0,Gympie,2020-08-31,2020-08-31,LG,Used,,,OLED,
https://www.gumtree.com.au/s-ad/kingsbury/tvs/samsung-43-inch-tv-200-stations/1255764146,160.0,Kingsbury,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/cranbourne/tvs/selling-my-40-tv-with-built-in-dvd-combo-has-remote-130/1255764124,130.0,Cranbourne,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/earlwood/tvs/samsung-55-inch-4k-smart-television/1255763960,630.0,Earlwood,2020-08-31,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/nudgee/tvs/dohmann-ultra-4k-led-projector/1255763944,259.0,Nudgee,2020-08-31,2020-08-31,Other,Used,Other,Contactless trade,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/claremont/tvs/akai-55-inch-tv/1255763336,300.0,Claremont,2020-08-31,2020-08-31,Akai,Used,50-60 in,Contactless trade,,
https://www.gumtree.com.au/s-ad/surrey-hills/tvs/sony-x7000g-43-4k-ultra-hd-hdr-smart-tv/1255763264,550.0,Surrey Hills,2020-08-31,2020-08-31,Sony,Used,,,,
https://www.gumtree.com.au/s-ad/kardinya/tvs/lg-47-119cm-full-hd-3d-led-lcd-tv/1255763089,350.0,Kardinya,2020-08-31,2020-08-31,LG,Used,40-49 in,,,1080p
https://www.gumtree.com.au/s-ad/merrylands/tvs/tv-sharp-/1255762548,150.0,Merrylands,2020-08-31,2020-08-31,,New,,,,
https://www.gumtree.com.au/s-ad/parramatta/tvs/42-frameless-plasma-tv-with-built-in-hd-tuner/1255762130,200.0,Parramatta,Yesterday,Yesterday,LG,Used,40-49 in,,Plasma,
https://www.gumtree.com.au/s-ad/busselton/tvs/sony-bravia-55inch-3d-uhd-smart-tv/1255761277,800.0,Busselton,29/08/2020,29/08/2020,Sony,Used,50-60 in,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/ascot-park/tvs/lg-50-inch-plasma-smart-tv/1255761246,200.0,Ascot Park,29/08/2020,29/08/2020,LG,Used,50-60 in,,Plasma,
https://www.gumtree.com.au/s-ad/mawson-lakes/tvs/panasonic-viera-50-big-screen-full-hd-digital-tv-nice-picture-working/1255760759,280.0,Mawson Lakes,29/08/2020,29/08/2020,Panasonic,Used,,,,1080p
https://www.gumtree.com.au/s-ad/fairfield-heights/tvs/sharp-32inch-tv-monitor/1255760254,75.0,Fairfield Heights,29/08/2020,29/08/2020,Other,Used,30-39 in,,LCD,1080i
https://www.gumtree.com.au/s-ad/emu-heights/tvs/32inch-tv-sharp/1255759693,100.0,Emu Heights,29/08/2020,29/08/2020,,Used,,,,
https://www.gumtree.com.au/s-ad/surry-hills/tvs/tv-reasonable-priced-removalist/1255759408,70.0,Surry Hills,29/08/2020,29/08/2020,,Used,,,,
https://www.gumtree.com.au/s-ad/waurn-ponds/tvs/tv-28-perfect-for-gaming/1255759365,55.0,Waurn Ponds,29/08/2020,29/08/2020,,Used,,,,
https://www.gumtree.com.au/s-ad/craigmore/tvs/sanyo-40-lcd-fhd-1080p-tv-/1255759302,110.0,Craigmore,29/08/2020,29/08/2020,,Used,,,,
https://www.gumtree.com.au/s-ad/mawson-lakes/tvs/tv-32-inch-panasonic/1255758414,130.0,Mawson Lakes,29/08/2020,2020-08-31,Panasonic,Used,30-39 in,,Plasma,1080p
https://www.gumtree.com.au/s-ad/marsden/tvs/55-agora-smart-3d-led-tv-w-remote/1255758403,500.0,Marsden,29/08/2020,2020-08-31,Kogan,Used,50-60 in,,LED,1080p
https://www.gumtree.com.au/s-ad/mawson-lakes/tvs/tv-42-inch-panasonic/1255758309,100.0,Mawson Lakes,29/08/2020,2020-08-31,Panasonic,Used,50-60 in,,Plasma,1080i
https://www.gumtree.com.au/s-ad/tweed-heads/tvs/samsung-50-inch-hd-tv/1255758022,150.0,Tweed Heads,29/08/2020,2020-08-31,Samsung,Used,50-60 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/doolandella/tvs/samsung-55-led-fhd-3d-smart-tv/1255757412,515.0,Doolandella,29/08/2020,29/08/2020,Other,Used,Other,,Other,Other
https://www.gumtree.com.au/s-ad/melrose-park/tvs/samsung-full-hd-tv/1255757396,60.0,Melrose Park,29/08/2020,29/08/2020,Samsung,Used,30-39 in,,LED,1080p
https://www.gumtree.com.au/s-ad/woolloongabba/tvs/lg-32-tv/1255757137,100.0,Woolloongabba,29/08/2020,29/08/2020,LG,Used,30-39 in,Contactless trade,LCD,1080p
https://www.gumtree.com.au/s-ad/north-ryde/tvs/sony-43-inch-smart-3d-fhd-slim-android-led-tv-wifi-built-in-all-apps-e/1255756844,300.0,North Ryde,29/08/2020,29/08/2020,,Used,,,,
https://www.gumtree.com.au/s-ad/hassall-grove/tvs/indian-live-tv-box-maxx-tv-/1255756772,175.0,Hassall Grove,29/08/2020,2020-08-31,,Used,,,,
https://www.gumtree.com.au/s-ad/doveton/tvs/tv-changhong/1255756378,100.0,Doveton,29/08/2020,29/08/2020,Other,Used,30-39 in,Contactless trade,LED,Other
https://www.gumtree.com.au/s-ad/gawler/tvs/dick-smith-42-hd-led-lcd-tv/1255755479,280.0,Gawler,29/08/2020,29/08/2020,Other,Used,40-49 in,,LED LCD,
https://www.gumtree.com.au/s-ad/zetland/tvs/40-sony-tv/1255755420,180.0,Zetland,29/08/2020,29/08/2020,Sony,Used,40-49 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/grovedale/tvs/lg-tv-50-/1255755241,200.0,Grovedale,29/08/2020,29/08/2020,LG,Used,,,Plasma,
https://www.gumtree.com.au/s-ad/beachmere/tvs/12-volt-nec-lcd-tv/1255755054,120.0,Beachmere,29/08/2020,29/08/2020,Other,Used,,,LCD,
https://www.gumtree.com.au/s-ad/mount-pleasant/tvs/21-inch-tv-with-remote/1255754883,50.0,Mount Pleasant,29/08/2020,29/08/2020,,Used,,,,
https://www.gumtree.com.au/s-ad/wallsend/tvs/used-concord-component-video-lead-3rca-1-5-mtr/1255754645,10.0,Wallsend,29/08/2020,29/08/2020,Other,Used,,Contactless trade,Other,
https://www.gumtree.com.au/s-ad/maroubra/tvs/55-tv/1255754568,400.0,Maroubra,29/08/2020,29/08/2020,Kogan,Used,50-60 in,,,
https://www.gumtree.com.au/s-ad/jannali/tvs/new-sony-tv-65-/1255754456,1500.0,Jannali,29/08/2020,29/08/2020,Sony,Used,Other,,LED,
https://www.gumtree.com.au/s-ad/jandakot/tvs/sony-bravia-32-1080full-hd/1255754209,90.0,Jandakot,29/08/2020,29/08/2020,Sony,Used,30-39 in,,LCD,1080p
https://www.gumtree.com.au/s-ad/sydney-city/tvs/free-lg-tv/1255754129,,Sydney City,29/08/2020,29/08/2020,LG,Used,,,,
https://www.gumtree.com.au/s-ad/parramatta/tvs/sony-bravia-kdl-26s4000-26-lcd-tv/1255754084,125.0,Parramatta,29/08/2020,2020-08-31,Sony,Used,20-29 in,Contactless trade,LCD,Other
https://www.gumtree.com.au/s-ad/spring-hill/tvs/sony-40-tv-lcd-kdl-40x3100/1255754065,150.0,Spring Hill,29/08/2020,29/08/2020,Sony,Used,40-49 in,,LCD,
https://www.gumtree.com.au/s-ad/deloraine/tvs/tv-80cm-plasma/1255753503,300.0,Deloraine,29/08/2020,29/08/2020,Panasonic,Used,,,,
https://www.gumtree.com.au/s-ad/bass-hill/tvs/lg-55-inch-tv/1255753232,300.0,Bass Hill,29/08/2020,29/08/2020,LG,Used,50-60 in,,LED,Other
https://www.gumtree.com.au/s-ad/kelmscott/tvs/65-inch-led-hisense-tv/1255752964,550.0,Kelmscott,29/08/2020,2020-08-31,Hisense,Used,Other,,LED,
https://www.gumtree.com.au/s-ad/champion-lakes/tvs/wtb-sony-tv-dvd-combo/1255752808,,Champion Lakes,29/08/2020,29/08/2020,Sony,Used,Less than 20 in,,Other,Other
https://www.gumtree.com.au/s-ad/haymarket/tvs/ffalcon-smart-tv-50uf1/1255752118,400.0,Haymarket,29/08/2020,2020-08-31,Other,Used,50-60 in,,LED LCD,2160p (4K)
https://www.gumtree.com.au/s-ad/eglinton/tvs/tv-sony-43-4k/1255751931,600.0,Eglinton,29/08/2020,29/08/2020,Sony,Used,,,LED,2160p (4K)
https://www.gumtree.com.au/s-ad/rhodes/tvs/55-inch-curved-oled-tv-plus-tv-unit/1255751445,1000.0,Rhodes,29/08/2020,29/08/2020,LG,Used,50-60 in,,OLED,2160p (4K)
https://www.gumtree.com.au/s-ad/baldivis/tvs/55-inch-panasonic/1255751143,,Baldivis,29/08/2020,29/08/2020,,Used,,,,
https://www.gumtree.com.au/s-ad/wollongong/tvs/viano-55-ultra-hd-tv/1255751071,250.0,Wollongong,29/08/2020,29/08/2020,,Used,50-60 in,,,2160p (4K)
